seq,t,dt,source,eventType,accelX,accelY,accelZ,accelGX,accelGY,accelGZ,rotAlpha,rotBeta,rotGamma,orientAlpha,orientBeta,orientGamma,absolute,interval,label
6152,1780973835069,205433.30000000075,phone,sample,-0.9,-0.8,-0.5,8.8,-0.30000000000000004,-1.9000000000000001,67.2,-55.2,25.200000000000003,282.1,176.60000000000002,81.60000000000001,False,16,
6153,1780973835102,205465.80000000075,phone,sample,1.8,-1.5,-0.4,11.5,-1.1,-2,81.60000000000001,-32,14,283,177.20000000000002,80.7,False,16,
6154,1780973835135,205499.19999999925,phone,sample,1,-1.9000000000000001,0.30000000000000004,10.700000000000001,-1.7000000000000002,-1.5,122.20000000000002,-2,14.100000000000001,287.40000000000003,178.8,79.5,False,16,
6155,1780973835169,205532.30000000075,phone,sample,1.4000000000000001,-2,0.5,11.100000000000001,-2,-1.3,146.8,9.700000000000001,9.5,291.40000000000003,179.9,79.5,False,16,
6156,1780973835201,205564.8999999985,phone,sample,1,-1.1,0,10.600000000000001,-1.3,-1.7000000000000002,162.6,13.700000000000001,11.8,296.3,-178.9,79.9,False,16,
6157,1780973835234,205598.19999999925,phone,sample,0.6000000000000001,-0.2,-0.30000000000000004,10.3,-0.6000000000000001,-2,160.4,5.9,10,301.40000000000003,-177.70000000000002,80.30000000000001,False,16,
6158,1780973835268,205632,phone,sample,0.6000000000000001,0.2,0,10.200000000000001,-0.4,-1.5,137.20000000000002,2.9,4.300000000000001,306.2,-176.60000000000002,80.80000000000001,False,16,
6159,1780973835301,205665.1000000015,phone,sample,-0.7000000000000001,-2.2,-0.1,9,-2.8000000000000003,-1.7000000000000002,99.5,-82.39999999999999,-23.2,310,-176.10000000000002,80.4,False,16,
6160,1780973835334,205697.8999999985,phone,sample,-4.9,4.7,-2.5,4.6000000000000005,4.2,-4.7,69.3,-121.30000000000001,-63.30000000000001,313.20000000000005,-176.9,76.9,False,16,
6161,1780973835368,205731.5,phone,sample,-3.6,2.8000000000000003,-2.3000000000000003,5.9,2.4000000000000004,-4.9,-48.10000000000001,-41.1,6.2,314.20000000000005,-177.5,74.60000000000001,False,16,
6162,1780973835402,205765.3999999985,phone,sample,1.7000000000000002,1,-1.6,11,0.6000000000000001,-4.5,-94.6,-92.3,-12,312.5,-177.9,72.7,False,16,
6163,1780973835434,205798.19999999925,phone,sample,-0.8,1.5,-1.8,8.4,1.4000000000000001,-5.2,-155.20000000000002,-88.10000000000001,10.200000000000001,309.5,-179.3,69.60000000000001,False,16,
6164,1780973835467,205831.30000000075,phone,sample,-0.8,1,1.3,8.3,1.2000000000000002,-2.5,-160.20000000000002,-77.60000000000001,20.599999999999998,304.7,179,66.8,False,16,
6165,1780973835536,205900.30000000075,phone,sample,0.1,-1.9000000000000001,1.8,8.5,-1,-3.2,-106.60000000000001,-128,5.8,291.3,174.4,59.7,False,16,
6166,1780973835501,205865.30000000075,phone,sample,0.5,-0.7000000000000001,0.7000000000000001,9.4,-0.2,-3.5,-150.2,-69.00000000000001,17.6,299.8,177.4,64.60000000000001,False,16,
6167,1780973835567,205931.3999999985,phone,sample,-0.7000000000000001,-3.2,-0.4,7.5,-2.1,-5.5,-85.69999999999999,-135.20000000000002,-1.4,289.90000000000003,173.70000000000002,57.900000000000006,False,16,
6168,1780973835601,205964.69999999925,phone,sample,-0.5,-2.8000000000000003,0.30000000000000004,7.4,-1.5,-5.5,-62.199999999999996,-126.60000000000002,-10.700000000000001,287.90000000000003,172.5,53.7,False,16,
6169,1780973835634,205997.80000000075,phone,sample,-1.1,-3.2,0.30000000000000004,6.300000000000001,-1.4000000000000001,-6.300000000000001,-31,-51.6,-9.100000000000001,287.2,171.9,52,False,16,
6170,1780973835668,206031.8999999985,phone,sample,-1.1,-2.3000000000000003,0.30000000000000004,6.300000000000001,-0.8,-5.800000000000001,30.000000000000004,4.800000000000001,-15.6,287,171.20000000000002,50.5,False,16,
6171,1780973835701,206064.8999999985,phone,sample,-1.4000000000000001,-1.8,0.6000000000000001,6,-0.4,-5.6000000000000005,79.9,16.1,-16.5,288.6,171.8,50.5,False,16,
6172,1780973835734,206098,phone,sample,-1,-1.8,0.4,6.6000000000000005,-0.6000000000000001,-5.7,106.1,46.800000000000004,-15.2,291.1,173.3,50.900000000000006,False,16,
6173,1780973835768,206131.3999999985,phone,sample,-0.9,-0.6000000000000001,1.8,6.9,0.30000000000000004,-4.2,128.4,41.800000000000004,-10.8,294.2,175.10000000000002,52.1,False,16,
6174,1780973835801,206164.6000000015,phone,sample,-0.9,-0.1,0.9,6.9,0.30000000000000004,-4.9,125.30000000000001,38.1,-0.9000000000000001,297.7,177.3,53.300000000000004,False,16,
6175,1780973835835,206199,phone,sample,-0.30000000000000004,0.6000000000000001,0.1,7.7,0.7000000000000001,-5.6000000000000005,103.60000000000001,22.9,9.8,300.8,179.60000000000002,54.300000000000004,False,16,
6176,1780973835867,206231.19999999925,phone,sample,0.30000000000000004,1.7000000000000002,-1.2000000000000002,8.3,1.4000000000000001,-6.9,67.9,22.000000000000004,9.8,303.2,-178.3,55.1,False,16,
6177,1780973835901,206264.69999999925,phone,sample,0.5,2.5,-2,8.6,2,-7.6000000000000005,17.1,8.600000000000001,8,304.7,-177.10000000000002,55.7,False,16,
6178,1780973835936,206299.5,phone,sample,0.1,2.4000000000000004,-3.2,8.200000000000001,1.8,-8.700000000000001,-59.00000000000001,3,7.500000000000001,304.8,-176.70000000000002,55.900000000000006,False,16,
6179,1780973835967,206331.19999999925,phone,sample,0.1,1.6,-2.5,8.200000000000001,1.3,-8,-116.1,5.1000000000000005,7.6,302,-178.20000000000002,56,False,16,
6180,1780973836001,206364.6000000015,phone,sample,0,0.7000000000000001,-1.5,8.1,0.8,-6.9,-164.3,9.100000000000001,7.6,298.3,179.60000000000002,56.2,False,16,
6181,1780973836035,206398.30000000075,phone,sample,-0.30000000000000004,0.1,0.2,7.9,0.6000000000000001,-5.2,-191.1,6.1000000000000005,5.1000000000000005,293.5,176.70000000000002,56.6,False,16,
6182,1780973836068,206431.3999999985,phone,sample,0,-1,0.7000000000000001,8.200000000000001,0.1,-4.6000000000000005,-199,-10.200000000000001,4.5,288.1,173.4,57.1,False,16,
6183,1780973836101,206464.69999999925,phone,sample,-0.8,-1.6,1,7.300000000000001,0.1,-4.2,-181.1,-36.5,8.4,282.8,170.3,57.2,False,16,
6184,1780973836135,206498.5,phone,sample,-0.2,-3.4000000000000004,0.4,7.9,-1.3,-4.800000000000001,-152.6,-55.900000000000006,10.200000000000001,277.7,167.60000000000002,56.900000000000006,False,16,
6185,1780973836167,206531.19999999925,phone,sample,0.1,-2.7,-0.30000000000000004,8,-0.30000000000000004,-5.6000000000000005,-74,-14.100000000000001,16.900000000000002,273.6,165.8,56.400000000000006,False,16,
6186,1780973836201,206564.6000000015,phone,sample,0.1,-2.8000000000000003,0.1,8,-0.30000000000000004,-5.1000000000000005,11.1,-7.699999999999999,20.400000000000002,271.5,165.5,56.5,False,16,
6187,1780973836234,206598.30000000075,phone,sample,-0.30000000000000004,-2.9000000000000004,0.1,7.6000000000000005,-0.7000000000000001,-5.2,95.30000000000001,29.400000000000002,19.6,271.8,166.8,56.400000000000006,False,16,
6188,1780973836267,206631.19999999925,phone,sample,-0.30000000000000004,-1.7000000000000002,0,7.800000000000001,0.1,-5.2,144.8,66.1,19.799999999999997,274.3,169.4,57,False,16,
6189,1780973836301,206664.5,phone,sample,-0.1,-1.1,1.5,8.4,-0.2,-3.7,188.20000000000002,69.20000000000002,21.500000000000004,278.1,172.70000000000002,58.5,False,16,
6190,1780973836335,206698.3999999985,phone,sample,0.5,-1,0.4,9.1,-0.8,-4.2,209.9,83.80000000000001,20.900000000000002,285.7,178.4,61.5,False,16,
6191,1780973836368,206731.3999999985,phone,sample,0.1,0.5,0.9,8.9,0.1,-3.3000000000000003,198.00000000000003,74,26.1,291.3,-177.9,64.2,False,16,
6192,1780973836401,206764.69999999925,phone,sample,0.7000000000000001,1.5,-0.4,9.600000000000001,0.6000000000000001,-4.3,174.5,29.1,29.300000000000004,296.40000000000003,-174.60000000000002,66.3,False,16,
6193,1780973836434,206798.1000000015,phone,sample,0.5,3.2,-2.6,9.4,1.8,-6.300000000000001,133.9,16.700000000000003,35,300.90000000000003,-171.9,67.5,False,16,
6194,1780973836468,206831.6000000015,phone,sample,1.2000000000000002,4.7,-4.7,10.200000000000001,2.9000000000000004,-8.200000000000001,71.9,6.600000000000001,25.6,303.8,-169.60000000000002,68.5,False,16,
6195,1780973836501,206864.69999999925,phone,sample,1.1,4.5,-6.1000000000000005,10,2.5,-9.600000000000001,-34.800000000000004,-5.500000000000001,8.8,304.7,-168.5,68.60000000000001,False,16,
6196,1780973836535,206898.80000000075,phone,sample,0.1,3.9000000000000004,-4.2,9.1,2,-7.800000000000001,-129.3,11.5,1.3,302.7,-169.10000000000002,68.3,False,16,
6197,1780973836568,206931.5,phone,sample,-0.30000000000000004,2.3000000000000003,-2.1,8.700000000000001,0.7000000000000001,-5.7,-176.6,15.8,-6.300000000000001,298.6,-170.70000000000002,68,False,16,
6198,1780973836601,206964.80000000075,phone,sample,0,1.3,-0.30000000000000004,9,0.2,-4,-206.10000000000002,16.200000000000003,-12.4,293.3,-173.10000000000002,67.7,False,16,
6199,1780973836634,206998.1000000015,phone,sample,0,0.8,1.1,9,0.2,-2.6,-211.29999999999998,25.300000000000004,-15.2,287.3,-176,67.60000000000001,False,16,
6200,1780973836668,207032.1000000015,phone,sample,1,-2.2,2,10.100000000000001,-2.4000000000000004,-1.7000000000000002,-189.2,10.9,-16.4,281.3,-179,68.10000000000001,False,16,
6201,1780973836703,207066.6000000015,phone,sample,0.1,-3,2.4000000000000004,9.200000000000001,-2.7,-1.2000000000000002,-86.3,-26.9,0.1,274,177.70000000000002,68.5,False,16,
6202,1780973836734,207098.1000000015,phone,sample,0.30000000000000004,-3.8000000000000003,0.5,9.3,-3.4000000000000004,-3.1,-9.600000000000001,-21.400000000000002,6.1000000000000005,271.8,177.3,68,False,16,
6203,1780973836767,207131.30000000075,phone,sample,0,-3.5,0.1,9,-3.1,-3.6,86.00000000000001,2.4000000000000004,6,272.5,178.10000000000002,67.60000000000001,False,16,
6204,1780973836801,207164.80000000075,phone,sample,-0.2,-2.6,0.8,8.9,-2.6,-2.8000000000000003,156.6,27.700000000000003,0.30000000000000004,275.8,179.9,68,False,16,
6205,1780973836834,207197.80000000075,phone,sample,-0.2,-0.7000000000000001,0.7000000000000001,8.9,-1.1,-2.8000000000000003,208.6,30.599999999999998,-3.6000000000000005,281.2,-177.60000000000002,69.10000000000001,False,16,
6206,1780973836868,207231.3999999985,phone,sample,0,0.7000000000000001,-1.2000000000000002,9.200000000000001,-0.1,-4.4,209.8,33.400000000000006,0,287.6,-175.20000000000002,70.5,False,16,
6207,1780973836901,207264.6000000015,phone,sample,-0.1,2.3000000000000003,-1.3,9.200000000000001,1.1,-4.3,180.10000000000002,24.599999999999998,11.6,293.7,-173.10000000000002,72.10000000000001,False,16,
6208,1780973836934,207297.8999999985,phone,sample,0.7000000000000001,3.8000000000000003,-3,10,2.4000000000000004,-5.7,109.10000000000001,12.200000000000001,13.6,298.5,-171.4,73.5,False,16,
6209,1780973837001,207364.6000000015,phone,sample,0.7000000000000001,4.1000000000000005,-4.3,10,2.4000000000000004,-6.9,-49.300000000000004,-0.5,2.6,302.2,-169.70000000000002,74.5,False,16,
6210,1780973837034,207398.1000000015,phone,sample,0.2,3.2,-2.9000000000000004,9.5,1.5,-5.5,-106.60000000000001,-2.2,0,300.40000000000003,-170.10000000000002,74.2,False,16,
6211,1780973836967,207331.19999999925,phone,sample,1.3,4.5,-5,10.600000000000001,2.8000000000000003,-7.6000000000000005,33.1,1.6,10.4,301.6,-170.10000000000002,74.3,False,16,
6212,1780973837134,207497.8999999985,phone,sample,0,-1.1,1.7000000000000002,9.700000000000001,-3.1,-1.4000000000000001,-125.2,13.100000000000001,-11.1,288.5,-174.10000000000002,73,False,16,
6213,1780973837101,207465.1000000015,phone,sample,-0.30000000000000004,0.7000000000000001,0.8,9,-0.6000000000000001,-2,-140.70000000000002,13.100000000000001,-2.9,292.8,-172.5,73.10000000000001,False,16,
6214,1780973837068,207431.3999999985,phone,sample,-0.1,2.2,-0.2,9.200000000000001,0.7000000000000001,-2.9000000000000004,-133.70000000000002,2.2,-1.1,296.90000000000003,-171.10000000000002,73.60000000000001,False,16,
6215,1780973837201,207564.80000000075,phone,sample,-0.5,-3.3000000000000003,0.5,8.9,-3.9000000000000004,-2.3000000000000003,9.3,4,-7.500000000000001,282.5,-176.4,73.5,False,16,
6216,1780973837168,207531.5,phone,sample,-0.1,-2.5,2.6,9.3,-3.2,-0.2,-67.2,5.8,-13.3,283.5,-176.10000000000002,73.2,False,16,
6217,1780973837234,207597.80000000075,phone,sample,-0.6000000000000001,-4.2,0.9,8.8,-4.9,-1.8,85.5,11.4,-0.7,283.8,-175.8,73.9,False,16,
6218,1780973837267,207631.3999999985,phone,sample,-0.7000000000000001,-2.2,0.8,8.700000000000001,-3.1,-1.8,153,29.900000000000006,2.7,287.2,-174.4,74.9,False,16,
6219,1780973837301,207664.6000000015,phone,sample,-0.5,-0.7000000000000001,0,8.9,-2,-2.2,194.90000000000003,44.8,10.299999999999999,292.6,-172.60000000000002,76.7,False,16,
6220,1780973837334,207698.19999999925,phone,sample,-0.2,0.6000000000000001,-0.5,9.3,-1,-2.4000000000000004,198.9,42.7,11.2,298.8,-170.70000000000002,79,False,16,
6221,1780973837367,207731.19999999925,phone,sample,0.7000000000000001,2.1,-2.1,10.3,0.30000000000000004,-3.6,152.9,36.5,10.600000000000001,304.8,-169.4,81.2,False,16,
6222,1780973837401,207764.5,phone,sample,1.9000000000000001,3.3000000000000003,-3.6,11.4,1.3,-4.800000000000001,84.2,34.7,-0.2,309.40000000000003,-168.5,83.2,False,16,
6223,1780973837434,207797.8999999985,phone,sample,1.7000000000000002,3.8000000000000003,-4.5,11.200000000000001,1.9000000000000001,-5.4,0,18.3,-19.400000000000002,311.8,-168.3,84.7,False,16,
6224,1780973837467,207831.30000000075,phone,sample,1.1,3.4000000000000004,-3.4000000000000004,10.700000000000001,1.5,-4.1000000000000005,-65.4,9.3,-29.800000000000004,311.6,-169,85.30000000000001,False,16,
6225,1780973837501,207865,phone,sample,-0.1,2.5,-1.9000000000000001,9.5,0.9,-2.8000000000000003,-113.3,11.1,-26.700000000000003,309.40000000000003,-170.20000000000002,85.10000000000001,False,16,
6226,1780973837535,207898.30000000075,phone,sample,-1.5,1,-0.9,8.200000000000001,-0.4,-1.8,-136.4,35.5,-15.899999999999999,305.7,-171.4,84.9,False,16,
6227,1780973837567,207931.19999999925,phone,sample,-0.7000000000000001,-2.8000000000000003,2.1,9,-4,1.3,-113.3,23.2,-7.400000000000001,299.2,-172.8,85.30000000000001,False,16,
6228,1780973837603,207966.8999999985,phone,sample,-0.7000000000000001,-4,2.1,9,-5.300000000000001,1.4000000000000001,-33.7,2.9,8.600000000000001,296.1,-172.5,85.60000000000001,False,16,
6229,1780973837635,207998.5,phone,sample,-0.6000000000000001,-3.8000000000000003,1.5,9.1,-5.1000000000000005,0.8,53,11.000000000000002,17.1,296.40000000000003,-172.10000000000002,85.80000000000001,False,16,
6230,1780973837667,208031.30000000075,phone,sample,-0.5,-2.8000000000000003,0.6000000000000001,9.1,-4.3,0.1,132.1,33.6,21.300000000000004,299,-171,86.9,False,16,
6231,1780973837702,208065.30000000075,phone,sample,0.30000000000000004,-1.2000000000000002,0.1,9.9,-3,0,171.8,55.7,12.600000000000001,303.90000000000003,-170,89.10000000000001,False,16,
6232,1780973837734,208098,phone,sample,0.8,0,-0.7000000000000001,10.5,-1.7000000000000002,-0.30000000000000004,179.70000000000002,64.7,-9.100000000000001,129.70000000000002,-10.3,-87.9,False,16,
6233,1780973837767,208131.30000000075,phone,sample,0.9,2.2,-1.1,10.600000000000001,0.5,-0.2,150.70000000000002,60.1,-24,135.4,-9.600000000000001,-84.9,False,16,
6234,1780973837801,208164.80000000075,phone,sample,0.9,3.4000000000000004,-3.4000000000000004,10.600000000000001,2,-2.2,88.20000000000002,45.2,-24.8,139.9,-8.3,-82.5,False,16,
6235,1780973837834,208197.8999999985,phone,sample,1.2000000000000002,3.6,-4.3,10.8,2.4000000000000004,-2.7,9.3,34.300000000000004,-28.3,142.3,-7.1000000000000005,-80.80000000000001,False,16,
6236,1780973837868,208231.69999999925,phone,sample,1.3,3.4000000000000004,-5,10.9,2.3000000000000003,-3.2,-76.1,21.300000000000004,-29,142.1,-6.2,-79.80000000000001,False,16,
6237,1780973837901,208264.69999999925,phone,sample,0.6000000000000001,2.5,-3.9000000000000004,10.200000000000001,1.6,-2.1,-149.60000000000002,23.900000000000006,-37.1,139.20000000000002,-5.7,-79.30000000000001,False,16,
6238,1780973837936,208299.8999999985,phone,sample,0,1.5,-1.3,9.600000000000001,0.6000000000000001,0.6000000000000001,-195.7,47.5,-41.900000000000006,127.7,-5.300000000000001,-78.5,False,16,
6239,1780973837968,208331.6000000015,phone,sample,0.5,-0.9,0.6000000000000001,10,-1.8,2.6,-192.70000000000002,66.1,-36.7,124.4,-5.300000000000001,-78.10000000000001,False,16,
6240,1780973838001,208364.69999999925,phone,sample,-0.1,-3.5,1.8,9.4,-4.4,4,-147.1,90.30000000000001,-8.2,118.7,-5.6000000000000005,-76.4,False,16,
6241,1780973838034,208398,phone,sample,0.1,-3.7,2.2,9.5,-4.9,4.800000000000001,-64.2,58.3,19.799999999999997,115,-6.800000000000001,-74.10000000000001,False,16,
6242,1780973838069,208432.30000000075,phone,sample,-0.4,-3.6,1.6,8.9,-5,4.4,42.400000000000006,3,44.4,114.60000000000001,-7.9,-73.10000000000001,False,16,
6243,1780973838101,208464.6000000015,phone,sample,-0.7000000000000001,-2.8000000000000003,0.4,8.5,-4.3,3.3000000000000003,120.3,-0.6000000000000001,63.500000000000014,117.4,-8.8,-72.7,False,16,
6244,1780973838135,208498.5,phone,sample,-0.5,-1.8,0.2,8.6,-3.4000000000000004,3.3000000000000003,187.20000000000002,72.80000000000001,70.8,122.5,-9.700000000000001,-71.2,False,16,
6245,1780973838168,208532.1000000015,phone,sample,0.7000000000000001,-0.5,-1.1,9.600000000000001,-2.2,2.5,207.90000000000003,137.1,64.30000000000001,129.20000000000002,-9.8,-67.5,False,16,
6246,1780973838201,208564.5,phone,sample,1.4000000000000001,1.6,-2.8000000000000003,10,0.1,1.8,194.3,229.40000000000003,57.800000000000004,136,-8.9,-61.900000000000006,False,16,
6247,1780973838234,208597.80000000075,phone,sample,0.7000000000000001,1.7000000000000002,2.3000000000000003,8.6,0.5,7.9,236.80000000000004,90.5,25.4,142.5,-7,-54.6,False,16,
6248,1780973838268,208631.3999999985,phone,sample,3.1,3.1,-4.6000000000000005,10.600000000000001,2.6,1.6,128.70000000000002,127.1,-36.6,148.4,-3.2,-50.6,False,16,
6249,1780973838303,208667.1000000015,phone,sample,2,3.6,-4.7,8.6,3.9000000000000004,2.5,-63.70000000000001,37.300000000000004,-103.7,147.9,1.9000000000000001,-42.900000000000006,False,16,
6250,1780973838336,208699.80000000075,phone,sample,0.7000000000000001,1.6,-4.5,7.300000000000001,2,2.8000000000000003,-139.1,17.400000000000002,-119,145.9,2.1,-42.400000000000006,False,16,
6251,1780973838368,208731.6000000015,phone,sample,0.2,0.6000000000000001,-3.1,6.7,0.9,4.2,-161.9,41.6,-121.2,140.3,1.7000000000000002,-41.900000000000006,False,16,
6252,1780973838401,208764.69999999925,phone,sample,-0.4,-0.8,-2.3000000000000003,5.9,-0.8,5.2,-197.3,108.7,-120.9,133.70000000000002,0,-40,False,16,
6253,1780973838434,208797.8999999985,phone,sample,-1.2000000000000002,-1.7000000000000002,1.9000000000000001,4.5,-2.1,9.9,-166.4,182,-98.39999999999999,127,-2.5,-35.5,False,16,
6254,1780973838468,208831.6000000015,phone,sample,-1.8,-3.7,5.2,3.1,-4.6000000000000005,13.700000000000001,-102,124.39999999999999,-54.6,122.2,-5,-30.400000000000002,False,16,
6255,1780973838501,208864.69999999925,phone,sample,-0.7000000000000001,-3.3000000000000003,3.7,3.8000000000000003,-4.4,12.3,0,-4.6,17.1,120.4,-6.300000000000001,-27.900000000000002,False,16,
6256,1780973838534,208898.1000000015,phone,sample,-0.6000000000000001,-1.6,0.1,4.1000000000000005,-2.6,8.6,65.89999999999999,-12.8,91.30000000000001,121.9,-6.2,-28.8,False,16,
6257,1780973838568,208931.3999999985,phone,sample,0.9,-1.3,-0.7000000000000001,5.5,-2.3000000000000003,7.9,70.3,86.3,118.80000000000003,125.60000000000001,-5.800000000000001,-28.5,False,16,
6258,1780973838601,208964.69999999925,phone,sample,-0.5,0,0.7000000000000001,3.6,-0.9,9.600000000000001,88.8,117.30000000000001,125.7,130.1,-5.5,-24.900000000000002,False,16,
6259,1780973838635,208998.3999999985,phone,sample,1.4000000000000001,1.3,0.30000000000000004,4.9,0.5,9.4,77.9,89.4,106.80000000000001,134.70000000000002,-4.6000000000000005,-21.200000000000003,False,16,
6260,1780973838668,209031.5,phone,sample,2.9000000000000004,1.8,0.9,5.800000000000001,1.2000000000000002,10.3,83.00000000000001,167,73.7,138.70000000000002,-3.2,-17.6,False,16,
6261,1780973838701,209065.19999999925,phone,sample,4.3,2.6,-0.6000000000000001,6.4,2.4000000000000004,9,55.2,143.5,7.6,141.5,-1.3,-12.200000000000001,False,16,
6262,1780973838735,209098.6000000015,phone,sample,2.6,3.9000000000000004,-2.1,3.7,4,7.6000000000000005,18.5,70.2,-75.3,141.6,0.30000000000000004,-8,False,16,
6263,1780973838769,209133.30000000075,phone,sample,2.3000000000000003,2.7,-2.4000000000000004,3.3000000000000003,2.9000000000000004,7.300000000000001,-28.600000000000005,14.900000000000002,-110.9,136.1,1.2000000000000002,-5.2,False,16,
6264,1780973838801,209165.19999999925,phone,sample,1.8,-0.5,-1.3,2.7,-0.4,8.5,-61.300000000000004,-10.1,-136.8,133.9,0.7000000000000001,-5.2,False,16,
6265,1780973838834,209197.8999999985,phone,sample,0,-3.2,-1,0.9,-3.4000000000000004,8.8,-74,41.50000000000001,-122.50000000000001,129.4,-1.1,-5.300000000000001,False,16,
6266,1780973838868,209231.69999999925,phone,sample,0.8,-0.7000000000000001,1.4000000000000001,1.4000000000000001,-1.2000000000000002,11.100000000000001,-75.5,125.9,-119.7,125.30000000000001,-3.2,-3.5,False,16,
6267,1780973838901,209264.5,phone,sample,-3.7,-2.2,2,-3.8000000000000003,-3.1,11.8,-40.800000000000004,76.2,-58.7,121.9,-5,0.30000000000000004,False,16,
6268,1780973838935,209298.6000000015,phone,sample,-0.6000000000000001,-2.8000000000000003,2,-0.9,-3.8000000000000003,11.8,-3.3000000000000007,9.600000000000001,28.500000000000004,121,-6,1.8,False,16,
6269,1780973838968,209331.69999999925,phone,sample,-1.2000000000000002,-0.9,0.2,-1.5,-1.9000000000000001,10,11.8,-9.899999999999999,77.00000000000001,122.10000000000001,-6,2.1,False,16,
6270,1780973839001,209364.69999999925,phone,sample,-1.2000000000000002,-0.8,0.5,-1.6,-1.8,10.200000000000001,25.200000000000003,-2.4000000000000004,85.80000000000001,124.4,-5.5,2.1,False,16,
6271,1780973839035,209398.30000000075,phone,sample,0.1,0.2,0.6000000000000001,-0.30000000000000004,-0.6000000000000001,10.3,57.9,-15.8,84.5,127.2,-4.5,2.2,False,16,
6272,1780973839067,209431.30000000075,phone,sample,1.9000000000000001,2.9000000000000004,-0.6000000000000001,1.6,2.5,9.200000000000001,61.39999999999999,19.400000000000002,49.300000000000004,129.70000000000002,-2.5,1.9000000000000001,False,16,
6273,1780973839101,209464.8999999985,phone,sample,2.8000000000000003,5.1000000000000005,-1.1,2.4000000000000004,5.1000000000000005,8.700000000000001,37.50000000000001,-4.800000000000001,-2,130.9,-0.30000000000000004,2.3000000000000003,False,16,
6274,1780973839135,209498.80000000075,phone,sample,2.6,1.4000000000000001,-2.7,2.1,1.6,7.1000000000000005,10.5,28.500000000000004,-66,130.5,1.1,2.1,False,16,
6275,1780973839167,209531.19999999925,phone,sample,2.2,0.5,-0.5,1.7000000000000002,0.8,9.200000000000001,-11.1,23.400000000000002,-100,127.10000000000001,1.2000000000000002,3.4000000000000004,False,16,
6276,1780973839201,209564.5,phone,sample,0.8,0.6000000000000001,-0.5,0,0.7000000000000001,9.3,-41.7,71.9,-132.70000000000002,123.5,0.30000000000000004,4.6000000000000005,False,16,
6277,1780973839234,209597.80000000075,phone,sample,-1.5,0,0.8,-2.7,-0.2,10.5,-34,46.300000000000004,-119.20000000000002,119.5,-1.2000000000000002,6.6000000000000005,False,16,
6278,1780973839267,209631.1000000015,phone,sample,-1,-0.6000000000000001,1.8,-2.3000000000000003,-1.1,11.5,-26.700000000000003,7.699999999999999,-82.10000000000001,116.2,-2.6,7.5,False,16,
6279,1780973839301,209664.6000000015,phone,sample,-2.6,-1.8,0.6000000000000001,-3.9000000000000004,-2.5,10.3,-25.4,14.5,-41.199999999999996,113.9,-3.8000000000000003,7.7,False,16,
6280,1780973839334,209697.8999999985,phone,sample,-1.3,-1.9000000000000001,0.2,-2.7,-2.7,9.9,-36.300000000000004,57.1,17.5,113.30000000000001,-4.800000000000001,8.5,False,16,
6281,1780973839368,209731.6000000015,phone,sample,-0.9,-1.4000000000000001,0.1,-2.7,-2.4000000000000004,9.600000000000001,-21.200000000000003,44.2,59.300000000000004,114.2,-5.800000000000001,10.4,False,16,
6282,1780973839401,209764.6000000015,phone,sample,-0.30000000000000004,-0.5,-0.2,-2.3000000000000003,-1.5,9.3,-5.9,28.1,71.8,116.2,-6.1000000000000005,12,False,16,
6283,1780973839435,209798.3999999985,phone,sample,-0.4,0.5,0.7000000000000001,-2.6,-0.5,10.200000000000001,10.1,36.1,74.5,118.5,-5.800000000000001,13.200000000000001,False,16,
6284,1780973839468,209831.6000000015,phone,sample,-0.1,-0.2,2.1,-2.5,-1,11.600000000000001,44.300000000000004,-22.6,76.60000000000001,120.7,-4.800000000000001,14.3,False,16,
6285,1780973839501,209864.8999999985,phone,sample,1.4000000000000001,0.6000000000000001,0.4,-0.9,0.2,10,66.4,-64.7,79.5,122.7,-2.7,13.600000000000001,False,16,
6286,1780973839534,209897.80000000075,phone,sample,1.5,2.7,1.6,-0.6000000000000001,2.9000000000000004,11.100000000000001,59.5,49.199999999999996,2.7,124.80000000000001,0.9,12.600000000000001,False,16,
6287,1780973839601,209964.6000000015,phone,sample,0.4,2.2,-1.7000000000000002,-2.1,2.9000000000000004,7.800000000000001,19.300000000000004,11.700000000000001,-49.300000000000004,122.7,4.4,14.700000000000001,False,16,
6288,1780973839634,209998.1000000015,phone,sample,-0.7000000000000001,2.5,-3.3000000000000003,-3.2,3.2,6.2,-26.1,-6.699999999999999,-56.300000000000004,121.10000000000001,4.1000000000000005,14.9,False,16,
6289,1780973839567,209931,phone,sample,2,3.5,-1.2000000000000002,-0.30000000000000004,4,8.3,60.6,33.50000000000001,-23,124.10000000000001,2.9000000000000004,13.9,False,16,
6290,1780973839734,210097.8999999985,phone,sample,1.6,-0.1,-1.1,-0.5,-0.5,8.4,-72.80000000000001,61.300000000000004,-79.19999999999999,114.9,-2.2,12.3,False,16,
6291,1780973839701,210064.5,phone,sample,0.8,-3,5.6000000000000005,-1.2000000000000002,-3.1,15.200000000000001,-61.7,-23.099999999999998,-86.60000000000001,117.2,0.1,12.600000000000001,False,16,
6292,1780973839668,210031.5,phone,sample,2.3000000000000003,0.8,-1.5,-0.2,1.2000000000000002,8,-47.5,-22.4,-71.7,119.60000000000001,2.5,14.8,False,16,
